user_id,user_chat,,user_call
8543979,"[Hello.,Thank you.,I'm driving to,I want to think.,I want to see,¿No?,Yes,Yes,Yes,Sakshi,Sakshi,I am from kanpur in india,I am from kanpur in india,I am leaving in Kanpur.,I am leaving in Kanpur.,I am a student.,I am a student.,I am in college.,I am in college.,I am b.com in my final year.,I am b.com in my final year.,I crack upse,I crack upse,What happens next?,What happens next?,What happens next?,A mix of both, actually.,A mix of both, actually.,A mix of both, actually.,I'm not sure yet,I'm not sure yet,I'm not sure yet,Okay, what about interviews?,Okay, what about interviews?,Okay, what about interviews?,I'm sakshi sonkar,I'm sakshi sonkar,I'm looking for a job in marketing.,I'm looking for a job in marketing.,No, this is my first time.,No, this is my first time.,No, this is my first time.,I want to learn new things.,I want to learn new things.,I want to learn new things.,Digital marketing sounds cool.,Digital marketing sounds cool.,It's about reaching people online.,It's about reaching people online.,It's about reaching people online.,I want to learn content creation.,I want to learn content creation.,I want to learn content creation.,I want to make videos.,I want to make videos.,I want to make videos.,Educational videos,Educational videos,Educational videos,I want to teach skills.,I want to teach skills.,I want to teach skills.,I want to teach art.,I want to teach art.,I want to teach art.]",,"[Yes,Sakshi,I am from kanpur in india,I am leaving in Kanpur.,I am a student.,I am in college.,I am b.com in my final year.,I crack upse,What happens next?,A mix of both, actually.,I'm not sure yet,Okay, what about interviews?,I'm sakshi sonkar,I'm looking for a job in marketing.,No, this is my first time.,I want to learn new things.,Digital marketing sounds cool.,It's about reaching people online.,I want to learn content creation.,I want to make videos.,Educational videos,I want to teach skills.,I want to teach art.]"
8519494,"[Mujhe english samj m nhi ati,Mujhe english samj m nhi ati,Nhi,Nhi,Payal Sharma,Payal Sharma,Haa,Haa,Not,Not,Hindi m bol sakte ho ap,Hindi m bol sakte ho ap,Mujhe english samaj m nhi ati mam bol toh leti hu thoda,Mujhe english samaj m nhi ati mam bol toh leti hu thoda,Mujhe english samaj m nhi ati mam bol toh leti hu thoda,Ok,Ap meri english samjna or bolna shika do,Ap meri english samjna or bolna shika do,Ap meri english samjna or bolna shika do,Payal,Payal,Student,Ssc GD,Ssc GD,Reasoning math,Reasoning math,Un k Q shot m hote hai,Un k Q shot m hote hai,Un k Q shot m hote hai,Haa,Haa,Haa,Mam,Mam,English m help chiye,English m help chiye,English m help chiye,Mujh koi english m bat karta hai toh vo bate mujh samjne m problem hoti hai,Mujh koi english m bat karta hai toh vo bate mujh samjne m problem hoti hai,Mujh koi english m bat karta hai toh vo bate mujh samjne m problem hoti hai,Yes,Yes,Yes,Mam,Mam,Mam english ki hindi banani nhi ati vo,Mam english ki hindi banani nhi ati vo,Mam english ki hindi banani nhi ati vo,Ap ki marji,Ap ki marji,Ap ki marji,Ki ye bhot muskil hai,Ki ye bhot muskil hai,Ki ye bhot muskil hai,Jo ap ye english m msg kari ho ye muskil hai bhot es ko hindi m samj pna,Jo ap ye english m msg kari ho ye muskil hai bhot es ko hindi m samj pna,Jo ap ye english m msg kari ho ye muskil hai bhot es ko hindi m samj pna,Haa,Haa,I'm ok tell me you,I'm ok tell me you,Kuch nhi chup ho jati hu,Kuch nhi chup ho jati hu,Kuch nhi chup ho jati hu,English m bolna but m bol nhi pati or na samne wali ki english ko samj pati,English m bolna but m bol nhi pati or na samne wali ki english ko samj pati,English m bolna but m bol nhi pati or na samne wali ki english ko samj pati,Haji,Haji,Payal,Payal,I'm from uttarakhand,I'm from uttarakhand,Best hai,Best hai,Best hai,Nhi pta,Nhi pta,Nhi pta,Mam mujhe english padni bhi nahi ati,Mam mujhe english padni bhi nahi ati,Mam mujhe english padni bhi nahi ati,Mandir,Mandir,Mandir,Chandi Devi,Chandi Devi,Yes,Yes,Ky,Ky,Mam mujhe english shikni hai mam ap ye ky ky puchre ho 🥺,Mam mujhe english shikni hai mam ap ye ky ky puchre ho 🥺,Apne mera naam 10 bar puch liya,Apne mera naam 10 bar puch liya,Payal,Payal,Bye,Bye,Call me,Call me,Hello.,Thank you.,Yes,No,Please,,Sorry.,Please give me the,I'm not sorry.,Name.,My name is,What username?,What is Zooming?,What is your name,I am from,Where are you from?,I'll birth my,I work,What do you do?,Like,I like,I like me.,Don't like,I don't like,I don't like,Do Mike,Do you like?,Like, like,,Ay, la ico.,I ico.,I like]",,"[Mujhe english samj m nhi ati,Nhi,Payal Sharma,Haa,Not,Hindi m bol sakte ho ap,Mujhe english samaj m nhi ati mam bol toh leti hu thoda,Ok,Ap meri english samjna or bolna shika do,Payal,Student,Ssc GD,Reasoning math,Un k Q shot m hote hai,Haa,Mam,English m help chiye,Mujh koi english m bat karta hai toh vo bate mujh samjne m problem hoti hai,Yes,Mam,Mam english ki hindi banani nhi ati vo,Ap ki marji,Ki ye bhot muskil hai,Jo ap ye english m msg kari ho ye muskil hai bhot es ko hindi m samj pna,Haa,I'm ok tell me you,Kuch nhi chup ho jati hu,English m bolna but m bol nhi pati or na samne wali ki english ko samj pati,Haji,Payal,I'm from uttarakhand,Best hai,Nhi pta,Mam mujhe english padni bhi nahi ati,Mandir,Chandi Devi,Yes,Ky,Mam mujhe english shikni hai mam ap ye ky ky puchre ho 🥺,Apne mera naam 10 bar puch liya,Payal,Bye,Call me,English मुझे sound बड़ी आती है.,English मुझे sound बड़ी आती है.,English मुझे sound बड़ी आती है.,कुछ भी नहीं,,कुछ भी नहीं,,कुछ भी नहीं,,English बोलना पर आती नहीं English.,English बोलना पर आती नहीं English.,English बोलना पर आती नहीं English.,अभी free हूं मैं.,अभी free हूं मैं.,अभी free हूं मैं.,समझ में नहीं आया मुझे.,समझ में नहीं आया मुझे.,समझ में नहीं आया मुझे.,Hello. I am Perel.,Hello. I am Perel.,Hello. I am Perel.,You tell me Hindi?,You tell me Hindi?,You tell me Hindi?,English में world बोलने पर कौन सा world कहां पर use होता है, इसके बारे में बता सकते हैं.,English में world बोलने पर कौन सा world कहां पर use होता है, इसके बारे में बता सकते हैं.,English में world बोलने पर कौन सा world कहां पर use होता है, इसके बारे में बता सकते हैं.]"
4371276,[Hi],,"[छोटे के English में कि आता है जाता.,छोटे के English में कि आता है जाता.,छोटे के English में कि आता है जाता.,Hi,Hello.,Hello.,Hello.]"
8578265,"[Hello.,Thank you.,Yes,,Nine.,नहीं,,न है,ना है.,नाहे,ok,ok,Hi, am राजेश.,Hello.,Thank you.,Yes.,No,Village,Village.,Village,Village.,Pillage,Pillage.,Village,Village.,Sorry,Give pen. Please give me pen.,I'm sorry]",,[ok]
8710219,"[I'm Amit.,I'm Amit.,Work on company,Work on company,Work on company,Work on company,Senior Technician,Senior Technician,Team Handling and time to time unloading components safely.,Team Handling and time to time unloading components safely.,Yes,Yes,Team connecting,Team connecting,Team connecting,Talk sweet every time,Talk sweet every time,Talk sweet every time,Technical work on aircraft,Technical work on aircraft,Technical work on aircraft,Marking Drilling Riveting,Marking Drilling Riveting,Marking Drilling Riveting,Riveting,Riveting,Riveting,New parson teaching for work,New parson teaching for work,New parson teaching for work,I work in manufacturing.,I work in manufacturing.,Aircraft STRUCTURE,Aircraft STRUCTURE,I am busy now, please talk later, sorry,I am busy now, please talk later, sorry,I am busy now, please talk later, sorry,Night,Night,Night,Night 11:30,Night 11:30,My dream job!,My dream job!,HAL,HAL,It's a stable job.,It's a stable job.,Ok bye,Ok bye,Ok riya]",,"[I'm Amit.,Work on company,Work on company,Senior Technician,Team Handling and time to time unloading components safely.,Yes,Team connecting,Talk sweet every time,Technical work on aircraft,Marking Drilling Riveting,Riveting,New parson teaching for work,I work in manufacturing.,Aircraft STRUCTURE,I am busy now, please talk later, sorry,Night,Night 11:30,My dream job!,HAL,It's a stable job.,Ok bye,Ok riya]"
8775431,"[Hello तो मतलब क्या आता है?,Thank,Yes.,No,,Please,,हाँ से बोलाइए.,Hello,,Thank you.,Yes.,My name is aakriti,My name is aakriti,I am from kharagpur,I am from kharagpur,No.,Sí.,इसमें है,जैसे नहीं पिलाना है उसमें पिलाना है]",,"[For excercise,My name is aakriti,I am from kharagpur,Hello.]"
8435434,"[Yes,Yes,Delhi,Delhi,My shop in delhi,My shop in delhi,Kirana shop,Kirana shop,Big shop,Big shop,Yes,Yes,Owen kirana shop,Owen kirana shop,Owen kirana shop,I want learning and spock english,I want learning and spock english,I am accepted challenge for english spock,I am accepted challenge for english spock,I am confuse  spock to english,I am confuse  spock to english]",,"[Yes.,Yes.,Yes.,Hello?,Hello?,Hello?,Yes.,Yes.,Yes.,Hello?,Hello?,Hello?,Hi, Leah.,Hi, Leah.,Hi, Leah.,भैया है. मेरी English सीखनी है.,भैया है. मेरी English सीखनी है.,भैया है. मेरी English सीखनी है.,Practice to English. Speak.,Practice to English. Speak.,Practice to English. Speak.,This.,This.,This.,All puppy doing this.,All puppy doing this.,All puppy doing this.,Hello. I keep doing this.,Hello. I keep doing this.,Hello. I keep doing this.,Hello?,Hello?,Hello?,Hello? अभी मुझे English नहीं आती है आप,Hello? अभी मुझे English नहीं आती है आप,Hello? अभी मुझे English नहीं आती है आप,First date से शुरू करना है.,First date से शुरू करना है.,First date से शुरू करना है.,I am listening to English Speak and,I am listening to English Speak and,I am listening to English Speak and,While listening to about this matter is,While listening to about this matter is,While listening to about this matter is,जैसे कि हमें शुरू से English सीखना है तो कैसे क्या करना,जैसे कि हमें शुरू से English सीखना है तो कैसे क्या करना,जैसे कि हमें शुरू से English सीखना है तो कैसे क्या करना,जैसा कि आज से ही शुरू करना है अपने को तो क्या करना है?,जैसा कि आज से ही शुरू करना है अपने को तो क्या करना है?,जैसा कि आज से ही शुरू करना है अपने को तो क्या करना है?,में,में,में,My name is Danette.,My name is Danette.,My name is Danette.,Kumar n e s h t I n e s h,Kumar n e s h t I n e s h,Kumar n e s h t I n e s h,Yes.,Yes.,Yes.,I am working to stop and,I am working to stop and,I am working to stop and,Yes.,Yes.,Yes.,कैसे improve करनी चाहिए English को? किस हिसाब से आप थोड़ा समझाओगे मुझे? I am MD,कैसे improve करनी चाहिए English को? किस हिसाब से आप थोड़ा समझाओगे मुझे? I am MD,कैसे improve करनी चाहिए English को? किस हिसाब से आप थोड़ा समझाओगे मुझे? I am MD,जैसा कि भजन को,जैसा कि भजन को,जैसा कि भजन को,Yes,Delhi,My shop in delhi,Kirana shop,Big shop,Yes,Owen kirana shop,I want learning and spock english,I am accepted challenge for english spock,I am confuse  spock to english]"
8126096,"[Xxxx,Xxxx,Fdy]",,"[Hio,Xxxx,Fdy]"
8712219,"[My name is Nitlis.,My name is Nitlis.,My name is Nikolis.,My name is Nikolis.,You are taking,You can call me riya,You can call me riya,I am from Delhi.,I am from Delhi.,I am a student.,I am a student.,Yes,Yes,Hello?,Thank you,Yes,,No,,Please,,Sorry,Please, give me the,I'm sorry,Lean,Nym.,Не,My name is,What is your name?,I'm from the,Where are from?,I work,Burd du nubu.,What you do]",,"[My name is Nitlis.,My name is Nikolis.,You are taking,You can call me riya,I am from Delhi.,I am a student.,Yes,Hello?,¿Aló?,¿Aló?,¿Aló?,मतलब समझ नहीं आया मुझे.,मतलब समझ नहीं आया मुझे.,मतलब समझ नहीं आया मुझे.,इसका मतलब क्या होगा?,इसका मतलब क्या होगा?,इसका मतलब क्या होगा?,Dee Root Bean,Dee Root Bean,Dee Root Bean]"
8456172,"[My name is urmi Das,My name is urmi Das,Kolkata,Kolkata,The culture is amazing.,The culture is amazing.,I miss Durga Puja a lot.,I miss Durga Puja a lot.,I miss Durga Puja a lot.,I love the festive food.,I love the festive food.,I love the festive food.,Yes i love the most,Yes i love the most,Yes i love the most,Yes,Yes,My favorite is biryani.,My favorite is biryani.,My favorite is biryani.,No,No,Hyderabad biryani is so bad,Hyderabad biryani is so bad,I prefer Kolkata biryani.,I prefer Kolkata biryani.,I prefer Kolkata biryani.,Yes,Yes,It's less oily.,It's less oily.,Yes,Yes,Yes,Yes,It's not too heavy.,It's not too heavy.,Yes,Yes,Yes,Yes,It's very tasty,It's very tasty,It's very tasty,Chingri malaikari is also great.,Chingri malaikari is also great.,Basmati rice, of course.,Basmati rice, of course.,Basmati rice, of course.,I like it fried too,I like it fried too,I like it fried too,Biryani is my favorite.,Biryani is my favorite.,Biryani is my favorite.,It's rich and filling.,It's rich and filling.,I like both styles.,I like both styles.,Salad is better for me.,Salad is better for me.,Ordering is faster for me,Ordering is faster for me,Depends on the day.,Depends on the day.,Yes, I always check reviews,Yes, I always check reviews,Yes, I always check reviews,Taste and spice level,Taste and spice level,Taste and spice level,Yes, everything is on track.,Yes, everything is on track.,Data analysis coaching class,Data analysis coaching class,Excel and persent connection,Excel and persent connection,The connection part is hard.,The connection part is hard.,Yes,Yes,Yes,I'm not sure what I'm using,I'm not sure what I'm using,No, I don't see them.,No, I don't see them.,No, what is it?,No, what is it?,No, what is it?,Yes,Yes,Yes,Sure, I'm ready.,Sure, I'm ready.,Sure, I'm ready.,I understand the goal.,I understand the goal.,I understand the goal.,Priya's email address,Priya's email address,Priya's email address]",,"[Aló.,Aló.,Aló.,I talk about English.,I talk about English.,I talk about English.,I want to,I want to,I want to,I want to come in,I want to come in,I want to come in,No.,No.,No.,Yes.,Yes.,Yes.,Midas.,Midas.,Midas.,I mean, college.,I mean, college.,I mean, college.,Vi e curso.,Vi e curso.,Vi e curso.,Pillar of business administration,Pillar of business administration,Pillar of business administration,बेचार,बेचार,बेचार,Because in future, my communication will better. Than,Because in future, my communication will better. Than,Because in future, my communication will better. Than,Workplace communication.,Workplace communication.,Workplace communication.,I mean, I think good communicate,I mean, I think good communicate,I mean, I think good communicate,Im well, improve my verbs, vocabulary, teens,,Im well, improve my verbs, vocabulary, teens,,Im well, improve my verbs, vocabulary, teens,,It's the sentence, sentence, and then and vocabulary. And many words.,It's the sentence, sentence, and then and vocabulary. And many words.,It's the sentence, sentence, and then and vocabulary. And many words.,Short First, short and then long.,Short First, short and then long.,Short First, short and then long.,Are Not Hoddiebul,Are Not Hoddiebul,Are Not Hoddiebul,Tu can tell me.,Tu can tell me.,Tu can tell me.,No.,No.,No.,I think I think,I think I think,I think I think,I'm workplace now and better communication skills interact,I'm workplace now and better communication skills interact,I'm workplace now and better communication skills interact,Think I interrupt with professor of interrupting workplace of a data analysis and AI,Think I interrupt with professor of interrupting workplace of a data analysis and AI,Think I interrupt with professor of interrupting workplace of a data analysis and AI,Yes.,Yes.,Yes.,Marc agent.,Marc agent.,Marc agent.,First of all, the introduction is of,First of all, the introduction is of,First of all, the introduction is of,Entonces,,Entonces,,Entonces,,I don't know.,I don't know.,I don't know.,My name is urmi Das,Kolkata,The culture is amazing.,I miss Durga Puja a lot.,I love the festive food.,Yes i love the most,Yes,My favorite is biryani.,No,Hyderabad biryani is so bad,I prefer Kolkata biryani.,Yes,It's less oily.,Yes,Yes,It's not too heavy.,Yes,Yes,It's very tasty,Chingri malaikari is also great.,Basmati rice, of course.,I like it fried too,Biryani is my favorite.,It's rich and filling.,I like both styles.,Salad is better for me.,Ordering is faster for me,Depends on the day.,Yes, I always check reviews,Taste and spice level,Yes, everything is on track.,Data analysis coaching class,Excel and persent connection,The connection part is hard.,Yes,I'm not sure what I'm using,No, I don't see them.,No, what is it?,Yes,Sure, I'm ready.,I understand the goal.,Priya's email address]"
8634856,"[Send the new movie in theatre,Send the new movie in theatre,Girish sjain,Girish sjain,Nothing,What's  meaning of chilling,What's  meaning of chilling,No work in corporate  office,No work in corporate  office,Yes,Yes,I have no planing,I have no planing,I have no planing,I want some order from hotel,I want some order from hotel,Jain food,Jain food,Hello?]",,"[Send the new movie in theatre,Girish sjain,Nothing,What's  meaning of chilling,No work in corporate  office,Yes,I have no planing,I want some order from hotel,Jain food,¿Aló? Sí.,¿Aló? Sí.,¿Aló? Sí.,I want to,I want to,I want to,Hello.,Hello.,Hello.,Also,Also,Also,Hello.,Hello.,Hello.,A one two extra hotel,A one two extra hotel,A one two extra hotel,I want luxury auto.,I want luxury auto.,I want luxury auto.,I am looking for luxury car.,I am looking for luxury car.,I am looking for luxury car.,Thank you.,Thank you.,Thank you.]"
6444971,"[Hello. Hello.,Fancy.,Thank,Yes. Yeah.,No.,Just,Just,I am from India,I am from India,Iam west,Iam west,West Bengali,West Bengali,I love the festivals.,I love the festivals.,Durga Puja is my favorite,Durga Puja is my favorite,The food and pandals,The food and pandals]",,"[Just,I am from India,Iam west,West Bengali,I love the festivals.,Durga Puja is my favorite,The food and pandals]"
8220394,"[Lata,Lata,Gujarat.,Gujarat.,Leave in Gujarat.,Leave in Gujarat.,The food's head,The food's head,Please Good.,Please Good.,Dhocla,Dhocla,Yes. It is favorite.,Yes. It is favorite.,Musa my favorite.,Musa my favorite.,Sabusa.,Sabusa.,Sabusa.,I like it sweet,I like it sweet,I like it sweet,My name is Swetak.,My name is Swetak.,I'm from a small village,I'm from a small village,Nothing.,Nothing.,You just said quiet and peaceful,You just said quiet and peaceful,Claim,Claim,Twenty three,Twenty three]",,"[Lata,Gujarat.,Leave in Gujarat.,The food's head,Please Good.,Dhocla,Yes. It is favorite.,Musa my favorite.,Sabusa.,I like it sweet,My name is Swetak.,I'm from a small village,Nothing.,You just said quiet and peaceful,Claim,Twenty three]"
8462543,"[Hello.,Thank,Yes,,No.,Please,,Sorry.,Please give me the,I am sorry.,he what do you do,Nem.,Name. Name.,My name is Arm.,What is your,I'm from UP.,Where are you from?,I work I,What do you,I study,Like,Ah, il l'aï.,I like,I like,Don't Like,Don't Like,I don't like foolish,Do you like,Do you like,P l.,Reli.,Ele,,Ariel,,Really.,I really like.,I really like,Boj,Watch.,I watch,Read,I read books.,Pelé.,Play play play play.,I delete,आई पिले cricket.,I play cricket.,I like watching.,I like reading,I like to let you know.,I like playing cricket.,What do you do?,In your free time?,I like cricket on I like cricket on holidays.,Sometimes.,Like,Sometimes,I like,Sometimes I,yeah I know,Morbi.,Morning. Morning.,In the morning,Evening.,In the evening,,Night.,At night.,Wake up.,I wake up in the morning.,Eight,Eight.,Listo.,Eight.,Eight.,Eight.,Eat,I eat breakfast.,Go,I go for my,I go to my,Silik.,Salut.,Salut.,I sleep at,What time,What time do you,What time do you see?,Yes,Yes,I am from Delhi,I am from Delhi,Nahi samajh aaya,Nahi samajh aaya,Home,I m home.,What's your thing,What's your,Vas your day,How was your,My Day,was good.,My Voice,de toy.,What's that?,I am Hungary.,Words for Tenor.,Four dinners,Four,dinner.,What is for dinner?,Hi.,Need help.,Can I go to my friend,yes just,Can we go out tonight?,Ad sammani,Can I have sub,I had,someone,Can I have,some money?,I have,some money.,Have some money,Can you help,Please help him,I love you.,going back working,thanks thanks dad what we get,Mother.,Father.,This is my,This is my father.,Браты.,Брода.,Brothers,System.,Mother.,Father,,Mother,Father.,This is my month,Décidément il frappe.,This is my,Brother,,System,Sister.,He's my brother.,Siete-я-я-ся-ta.,She is my,I have one brother.,I have two,Evelyn's.,Sips links.,Shevelings.,Siblings,Do you have,How many people are in,he was,CJ DJ,Water.,Boro.,Can I borrow your clothes?,Give it back.,It's both something together.,Let's watch I'm moving tonight.,What do you want to?,Help me with this.,I need your help.,hi any plan,Kursi then]",,"[Yes,I am from Delhi,Nahi samajh aaya]"
8733298,"[Hello.,Thank you.,Yes.,No.,Please,Sorry,,Please give me the,I am sorry.]",,"[Yes.,Yes.,Yes.,Hi dear, how are you?,Hi dear, how are you?,Hi dear, how are you?,Nothing. I will talk to you.,Nothing. I will talk to you.,Nothing. I will talk to you.,Talk to corta about yourself.,Talk to corta about yourself.,Talk to corta about yourself.,Hello. Here is रिया. And AI. This,Hello. Here is रिया. And AI. This,Hello. Here is रिया. And AI. This,I I will practice today for fourth our our process.,I I will practice today for fourth our our process.,I I will practice today for fourth our our process.]"
8684405,"[Account रखते है बराबर को कर लेना है.,हां आप राय का पूछिए क्या,मुझे सहूलत क्या होती है वह ढूंढ छोटी करने से ही,I don't know what you said,I don't know what you said,I don't know what you said,My name is sumaiya,My name is sumaiya,I am from Karnataka,I am from Karnataka,In Bangalore,In Bangalore,Wonderla,Wonderla,I don't know i haven't seen that place,I don't know i haven't seen that place,I don't know i haven't seen that place,Cubbonnpark,Cubbonnpark,Only one time,Only one time,Flowers,Flowers,Yes,Yes,That's only i know,That's only i know,That's only i know,Yes I heard about that places but I haven't been,Yes I heard about that places but I haven't been,Yes I heard about that places but I haven't been]",,"[I don't know what you said,My name is sumaiya,I am from Karnataka,In Bangalore,Wonderla,I don't know i haven't seen that place,Cubbonnpark,Only one time,Flowers,Yes,That's only i know,Yes I heard about that places but I haven't been]"
18806,"[hi my name is likhit,hi my name is likhit,I'm from Hyderabad,I'm from Hyderabad,i like the biryani,i like the biryani,Staff,Hello.,Thank you.,Yes,No.,Please,,Sorry.,Please give me the pen,I'm sorry.]",,"[hi my name is likhit,I'm from Hyderabad,i like the biryani,Hello. How are you?,Hello. How are you?,Hello. How are you?,Can we do a role play on interview?,Can we do a role play on interview?,Can we do a role play on interview?,I'm interviewing for, software,I'm interviewing for, software,I'm interviewing for, software,My experience level my experience level is three years.,My experience level my experience level is three years.,My experience level my experience level is three years.,मैं मैंने बस पुछा था कि analytics के लिए बस वही,मैं मैंने बस पुछा था कि analytics के लिए बस वही,मैं मैंने बस पुछा था कि analytics के लिए बस वही,Let's talk let's talk about,Let's talk let's talk about,Let's talk let's talk about,I can write. Code very well.,I can write. Code very well.,I can write. Code very well.,Et tu désors et désors,Et tu désors et désors,Et tu désors et désors,So, tell me.,So, tell me.,So, tell me.,Then how We can talk about in,Then how We can talk about in,Then how We can talk about in,Communication skills,Communication skills,Communication skills,Good communication and listening and,Good communication and listening and,Good communication and listening and]"
8011859,"[You can call me Ravi.,You can call me Ravi.,I am from Delhi.,I am from Delhi.,I am a student.,I am studying computer science.,I am studying computer science.,Yes, I am enjoying it.,Yes, I am enjoying it.,Learning new things.,Learning new things.,I learned about AI.,I learned about AI.,Machine learning algorithms,Machine learning algorithms,How they learn patterns,How they learn patterns,Meme.,Ma'am,,Deme.,Nim.]",,"[You can call me Ravi.,I am from Delhi.,I am a student.,I am studying computer science.,Yes, I am enjoying it.,Learning new things.,I learned about AI.,Machine learning algorithms,How they learn patterns]"
8395754,"[I usually fry potatoes.,I usually fry potatoes.,Yeah. Course. I like them to experience,Yeah. Course. I like them to experience,Yeah. Course. I like them to experience,Yes I fry it with chili powder I like spicy.,Yes I fry it with chili powder I like spicy.,Yes.,Yes.,I would like to eat lit tits of her. That it that is a special,I would like to eat lit tits of her. That it that is a special,I was saying लिट्टी चौखा.,I was saying लिट्टी चौखा.,I was saying लिट्टी चौखा.,Mild is okay too.,Mild is okay too.,Mild is okay too.,Samosa is my favorite.,Samosa is my favorite.,Samosa is my favorite.,I fill smashed potatoes in it.,I fill smashed potatoes in it.,I fill smashed potatoes in it.,No,No,No,Ia aarav,Ia aarav,I am going to school,I am going to school,I am third class.,I am third class.,My favorite subject is general knowledge.,My favorite subject is general knowledge.,I'm going to class three I am going to class three. मैं class three में जा रहा हूं.,I'm going to class three I am going to class three. मैं class three में जा रहा हूं.,I'm going to class three I am going to class three. मैं class three में जा रहा हूं.,What is the price of a book?,What is the price of a book?,What is the price of a book?,What's the cost of this book?,What's the cost of this book?,A pencil shapner, कि तेज़ है. नहीं खाया नहीं बताइए तो आप,A pencil shapner, कि तेज़ है. नहीं खाया नहीं बताइए तो आप,You can call me Ruhi .,You can call me Ruhi .,I'm a student.,I'm a student.,I am in school.,I am in school.,My favorite subject is moral science.,My favorite subject is moral science.,moral stories.,moral stories.,It was a clever test,It was a clever test,It was a clever test,Some are, some aren't.,Some are, some aren't.,I have seen,I have seen,Yes, of course it is.,Yes, of course it is.,They might care about others.,They might care about others.]",,"[सी बोलो.,सी बोलो.,सी बोलो.,¿Qué habla? बोलना आ गया. God.,¿Qué habla? बोलना आ गया. God.,¿Qué habla? बोलना आ गया. God.,I would want to talk about that,I would want to talk about that,I would want to talk about that,I would want to talk about,I would want to talk about,I would want to talk about,I would like to talk about Rose.,I would like to talk about Rose.,I would like to talk about Rose.,Red color,Red color,Red color,Dear color.,Dear color.,Dear color.,I like pink rollers for you.,I like pink rollers for you.,I like pink rollers for you.,Bizarre they are very pity.,Bizarre they are very pity.,Bizarre they are very pity.,I like the sky blue. ज़्यादा वैसे वज़न नहीं है ना?,I like the sky blue. ज़्यादा वैसे वज़न नहीं है ना?,I like the sky blue. ज़्यादा वैसे वज़न नहीं है ना?,Can't hear that.,Can't hear that.,Can't hear that.,Yes.,Yes.,Yes.,I see birds flying in the sky clouds, and many,I see birds flying in the sky clouds, and many,I see birds flying in the sky clouds, and many,Yes.,Yes.,Yes.,My favorite word is peacock. Because of its color. It looks so pretty.,My favorite word is peacock. Because of its color. It looks so pretty.,My favorite word is peacock. Because of its color. It looks so pretty.,I see blue and green color on the,I see blue and green color on the,I see blue and green color on the,Blue color, green color, yellow color, brown,Blue color, green color, yellow color, brown,Blue color, green color, yellow color, brown,When they spread their wings, they look so pretty.,When they spread their wings, they look so pretty.,When they spread their wings, they look so pretty.,I would like to see,I would like to see,I would like to see,I would like to see Eiffel Tower in France.,I would like to see Eiffel Tower in France.,I would like to see Eiffel Tower in France.,Yes. Yes.,Yes. Yes.,Yes. Yes.,Sí.,Sí.,Sí.,Food.,Food.,Food.,I didn't know any French food.,I didn't know any French food.,I didn't know any French food.,No. But I know I'll stop When I hear it with you,,No. But I know I'll stop When I hear it with you,,No. But I know I'll stop When I hear it with you,,Yes. Not for the,Yes. Not for the,Yes. Not for the,Yes. I would like to.,Yes. I would like to.,Yes. I would like to.,About household things.,About household things.,About household things.,Flying pen?,Flying pen?,Flying pen?,I usually fry potatoes.,Yeah. Course. I like them to experience,Yes I fry it with chili powder I like spicy.,Yes.,I would like to eat lit tits of her. That it that is a special,I was saying लिट्टी चौखा.,Mild is okay too.,Samosa is my favorite.,I fill smashed potatoes in it.,No,Ia aarav,I am going to school,I am third class.,My favorite subject is general knowledge.,I'm going to class three I am going to class three. मैं class three में जा रहा हूं.,What is the price of a book?,What's the cost of this book?,A pencil shapner, कि तेज़ है. नहीं खाया नहीं बताइए तो आप,You can call me Ruhi .,I'm a student.,I am in school.,My favorite subject is moral science.,moral stories.,It was a clever test,Some are, some aren't.,I have seen,Yes, of course it is.,They might care about others.]"
